sector,tic_id
60,703187555
60,703189486
60,703190750
60,703190803
60,703190863
60,703190865
60,703190873
60,703191304
60,703191967
60,703193127
60,703193642
60,703193680
60,703194012
60,703194159
60,703196455
60,703196863
60,703197006
60,703197327
60,703197370
60,703198916
60,703198993
60,703200309
60,703200374
60,703200404
60,703200862
60,703201572
60,703202243
60,703203134
60,703203194
60,703203263
60,703203303
60,703203668
60,703204979
60,703205581
60,703205907
60,703206078
60,703206302
60,703206699
60,703207650
60,703207778
60,703208092
60,703208093
60,703208695
60,703208785
60,703211261
60,703212001
60,703212087
60,703212706
60,703213280
60,703213655
60,703213785
60,703214083
60,703214685
60,703214887
60,703216140
60,703217246
60,703217974
60,703218187
60,703218743
60,703218826
60,703219500
60,703219987
60,703221646
60,703221785
60,703222528
60,703223031
60,703223207
60,703223233
60,703223474
60,703223804
60,703224129
60,703224240
60,703224252
60,703224254
60,703225022
60,703225061
60,703225893
60,703227038
60,703228092
60,703228392
60,703229613
60,703229852
60,703230261
60,703230306
60,703230563
60,703230920
60,703231546
60,703231798
60,703231898
60,703232759
60,703233206
60,703233663
60,703234147
60,703234242
60,703234842
60,703234857
60,703235105
60,703235191
60,703235565
60,703236147
60,703236579
60,703237599
60,703238230
60,703239056
60,703239298
60,703239306
60,703239792
60,703241525
60,703241722
60,703242121
60,703242569
60,703242617
60,703243373
60,703243406
60,703245022
60,703245049
60,703245261
60,703246268
60,703246383
60,703246614
60,703246741
60,703247030
60,703248914
60,703248939
60,703248964
60,703249326
60,703249450
60,703249774
60,703251737
60,703251883
60,703253711
60,703254628
60,703255190
60,703255615
60,703255667
60,703255724
60,703255985
60,703256045
60,703256754
60,703257169
60,703257292
60,703257513
60,703257631
60,703259579
60,703259911
60,703260226
60,703262046
60,703262069
60,703262959
60,703263518
60,703263641
60,703265392
60,703265873
60,703266708
60,703267918
60,703269207
60,703269383
60,703269920
60,703269931
60,703270044
60,703270083
60,703270264
60,703270320
60,703270548
60,703270864
60,703271169
60,703271716
60,703272011
60,703272085
60,703272086
60,703272747
60,703273786
60,703273923
60,703275454
60,703275689
60,703276321
60,703276695
60,703276968
60,703278538
60,703278650
60,703278712
60,703278783
60,703279012
60,703279140
60,703279187
60,703279718
60,703279748
60,703280005
60,703280491
60,703280518
60,703281068
60,703281115
60,703281170
60,703281571
60,703281584
60,703281960
60,703281986
60,703282000
60,703282352
60,703282628
60,703282657
60,703283789
60,703284759
60,703285348
60,703285982
60,703286225
60,703286352
60,703286366
60,703286497
60,703287043
60,703287184
60,703287411
60,703287574
60,703288025
60,703288689
60,703288750
60,703291218
60,703291732
60,703291883
60,703291981
60,703292235
60,703292309
60,703292815
60,703293045
60,703293117
60,703293140
60,703293889
60,703294116
60,703295771
60,703296099
60,703296132
60,703296616
60,703297955
60,703298367
60,703298557
60,703298824
60,703298842
60,703298885
60,703299396
60,703299624
60,703299955
60,703299965
60,703300995
60,703302035
60,703302513
60,703302895
60,703303249
60,703303293
60,703303459
60,703303971
60,703304127
60,703304529
60,703304657
60,703305481
60,703305676
60,703306070
60,703306290
60,703307001
60,703307257
60,703308798
60,703308942
60,703309988
60,703310497
60,703310661
60,703310714
60,703310773
60,703310868
60,703311102
60,703311712
60,703311989
60,703312423
60,703312794
60,703312807
60,703313304
60,703313326
60,703313729
60,703314135
60,703314750
60,703314851
60,703315252
60,703315435
60,703315444
60,703316031
60,703316472
60,703316535
60,703317747
60,703317812
60,703317830
60,703318054
60,703318095
60,703318763
60,703319373
60,703319648
60,703319671
60,703320165
60,703320383
60,703320618
60,703320976
60,703322563
60,703322943
60,703325279
60,703325350
60,703325588
60,703325820
60,703325952
60,703325974
60,703329258
60,703330270
60,703333139
60,703334648
60,703335790
60,703339400
60,703341170
60,703341878
60,703343825
60,703344412
60,703344786
60,703347412
60,703348165
60,703348528
60,703350054
60,703350242
60,703350886
60,703351511
60,703357135
60,703357937
60,703360260
60,703360395
60,703364239
60,703364639
60,703365355
60,703375275
60,703375903
60,703376661
60,703376685
60,703377773
60,703381133
60,703382643
60,703382786
60,703382788
60,703384354
